,pred,lat,lon
27866,1,34.2809,-118.4018
27867,1,34.0503,-118.2765
27868,0,34.0218,-118.2546
27869,0,34.0871,-118.3266
27870,1,34.1831,-118.3615
27871,0,34.2214,-118.4662
27872,1,33.9564,-118.309
27873,1,34.0485,-118.3392
27874,0,34.0563,-118.2374
27875,1,33.9629,-118.2651
27876,1,34.1885,-118.44
27877,0,34.0297,-118.3282
27878,1,33.9933,-118.4765
27879,1,34.1698,-118.5342
27880,0,33.9915,-118.3067
27881,1,34.1608,-118.3721
27882,0,34.0112,-118.2827
27883,1,33.9717,-118.2871
27884,0,34.1912,-118.6102
27885,1,34.0654,-118.3029
27886,1,34.0624,-118.2032
27887,1,33.9654,-118.2717
27888,0,34.0495,-118.2494
27889,0,34.0622,-118.3408
27890,1,33.9881,-118.3378
27891,1,33.9877,-118.4723
27892,1,33.9853,-118.4703
27893,1,34.0909,-118.2917
27894,1,34.0076,-118.2635
27895,1,34.0814,-118.2962
27896,1,34.0319,-118.2631
27897,0,33.9916,-118.2701
27898,1,34.0609,-118.2823
27899,0,34.0256,-118.3327
27900,1,34.2048,-118.4488
27901,1,34.0777,-118.2961
27902,0,34.049,-118.3066
27903,1,33.9764,-118.3255
27904,0,33.9351,-118.2343
27905,0,34.1053,-118.3321
27906,0,33.9921,-118.3108
27907,0,34.1867,-118.4268
27908,1,33.9352,-118.239
27909,1,34.098,-118.3223
27910,0,34.0803,-118.3441
27911,1,34.019,-118.2606
27912,1,33.9661,-118.2849
27913,1,33.9599,-118.3914
27914,1,34.085,-118.187
27915,0,34.0453,-118.3504
27916,0,34.1686,-118.6153
27917,1,33.9655,-118.3025
27918,1,34.0125,-118.3435
27919,1,34.194,-118.4119
27920,0,34.0559,-118.2751
27921,1,34.0102,-118.2451
27922,1,34.0986,-118.2962
27923,0,34.0039,-118.2652
27924,1,34.0471,-118.2491
27925,0,34.0111,-118.2777
27926,1,33.9646,-118.3003
27927,0,34.2332,-118.5829
27928,0,34.25,-118.5886
27929,1,33.9551,-118.2827
27930,1,33.7681,-118.1937
27931,1,33.9572,-118.2739
27932,0,34.0136,-118.2565
27933,1,34.0987,-118.3337
27934,0,33.9688,-118.2695
27935,1,34.0038,-118.274
27936,1,33.78,-118.2624
27937,0,34.2083,-118.5885
27938,1,33.9601,-118.2827
27939,0,34.024,-118.345
27940,1,34.0437,-118.3004
27941,0,34.0609,-118.2535
27942,1,34.0487,-118.2588
27943,1,33.9773,-118.2892
27944,0,34.0039,-118.2726
27945,0,33.9829,-118.3338
27946,1,34.2197,-118.4693
27947,1,34.003,-118.2565
27948,0,33.9431,-118.2327
27949,1,33.9993,-118.2599
27950,1,34.1016,-118.3417
27951,1,34.0241,-118.2573
27952,0,34.1041,-118.2734
27953,0,33.9511,-118.2739
27954,1,33.933,-118.2434
27955,1,34.0808,-118.2655
27956,1,34.0243,-118.2853
27957,1,34.0082,-118.298
27958,0,34.0782,-118.3563
27959,1,34.0179,-118.2731
27960,1,34.244,-118.4475
27961,1,33.931,-118.2739
27962,1,34.0474,-118.2531
27963,0,33.9993,-118.3244
27964,1,33.9739,-118.2586
27965,1,34.0137,-118.3435
27966,1,34.1922,-118.3845
27967,1,34.0072,-118.3239
27968,1,33.9547,-118.2695
27969,0,34.0944,-118.3266
27970,1,34.2166,-118.3919
27971,0,34.1985,-118.4052
27972,1,34.2231,-118.4553
27973,0,34.0579,-118.2711
27974,1,34.0549,-118.2778
27975,1,33.9456,-118.2652
27976,1,34.0548,-118.282
27977,1,34.0108,-118.3152
27978,0,33.9628,-118.2916
27979,1,34.22,-118.5885
27980,0,34.0926,-118.3234
27981,1,34.0508,-118.2682
27982,1,34.0058,-118.2565
27983,1,34.0209,-118.3406
27984,1,34.2214,-118.4699
27985,1,34.0577,-118.3091
27986,0,34.0669,-118.2892
27987,0,33.991,-118.298
27988,0,34.1976,-118.4749
27989,1,34.0239,-118.3669
27990,0,34.0598,-118.3225
27991,0,34.0889,-118.3266
27992,1,34.0198,-118.4049
27993,1,33.9924,-118.3046
27994,1,34.043,-118.2571
27995,1,34.1042,-118.2449
27996,1,34.2265,-118.4565
27997,1,34.1017,-118.3174
27998,0,34.0467,-118.2485
27999,0,34.0909,-118.2974
28000,1,34.0073,-118.3108
28001,0,34.1938,-118.5975
28002,0,34.2536,-118.5913
28003,1,34.0632,-118.2771
28004,1,34.2355,-118.4676
28005,0,33.9967,-118.2502
28006,1,33.9498,-118.3776
28007,0,33.7579,-118.297
28008,1,34.0581,-118.2371
28009,1,33.9872,-118.3277
28010,1,34.143,-118.3727
28011,1,34.0265,-118.4045
28012,0,33.9513,-118.254
28013,1,34.0421,-118.2469
28014,0,33.9746,-118.309
28015,0,33.7252,-118.288
28016,0,34.0171,-118.3531
28017,0,34.0439,-118.2514
28018,1,34.0735,-118.2879
28019,0,33.9872,-118.3308
28020,1,34.23,-118.4553
28021,0,34.0371,-118.2551
28022,1,34.1962,-118.3911
28023,1,33.9637,-118.309
28024,0,34.0777,-118.2961
28025,1,34.2176,-118.391
28026,1,33.7854,-118.245
28027,0,33.9664,-118.309
28028,0,34.0908,-118.3114
28029,1,34.1939,-118.5011
28030,1,34.0909,-118.2917
28031,1,34.2573,-118.4586
28032,0,34.0396,-118.2451
28033,0,34.1921,-118.4618
28034,0,34.0398,-118.2726
28035,1,34.0725,-118.2459
28036,0,34.0466,-118.3486
28037,0,34.0596,-118.2749
28038,1,33.9757,-118.3309
28039,0,34.2248,-118.5151
28040,1,34.0712,-118.359
28041,1,34.0193,-118.2785
28042,1,33.9545,-118.3177
28043,1,34.0243,-118.2419
28044,0,33.967,-118.2739
28045,0,34.1428,-118.2273
28046,1,34.1996,-118.5838
28047,0,34.0667,-118.2546
28048,1,33.9959,-118.4121
28049,0,33.9433,-118.2462
28050,0,34.0712,-118.2991
28051,1,33.9958,-118.2608
28052,0,34.2306,-118.5885
28053,0,33.9983,-118.2608
28054,1,34.2233,-118.3964
28055,1,33.961,-118.2695
28056,1,34.2283,-118.4633
28057,0,34.1005,-118.318
28058,1,33.9297,-118.2335
28059,0,34.2011,-118.5863
28060,1,33.7799,-118.2644
28061,1,34.0763,-118.2164
28062,1,33.9472,-118.2826
28063,0,34.0858,-118.297
28064,0,34.1469,-118.4161
28065,1,34.0,-118.3247
28066,1,33.9941,-118.2893
28067,1,34.0028,-118.3089
28068,1,34.2083,-118.6016
28069,0,33.8016,-118.3042
28070,1,33.9712,-118.2564
28071,1,33.982,-118.4686
28072,0,34.055,-118.2735
28073,1,34.2139,-118.5317
28074,1,34.0636,-118.2979
28075,1,34.2753,-118.4095
28076,1,33.995,-118.3308
28077,0,33.9927,-118.423
28078,1,34.0136,-118.2758
28079,0,34.0155,-118.2915
28080,0,34.0563,-118.3313
28081,0,34.0913,-118.1647
28082,1,33.9866,-118.4548
28083,1,33.9943,-118.2739
28084,0,34.2085,-118.3878
28085,1,33.9969,-118.3138
28086,0,34.0289,-118.219
28087,1,34.201,-118.5955
28088,0,34.0302,-118.2452
28089,0,34.2512,-118.2906
28090,0,34.2205,-118.5536
28091,0,33.8383,-118.3092
28092,1,34.017,-118.3477
28093,1,34.1252,-118.2307
28094,1,33.9759,-118.3897
28095,1,34.0437,-118.2098
28096,0,33.9956,-118.456
28097,1,34.0511,-118.4643
28098,1,33.7948,-118.2694
28099,1,33.9274,-118.2826
28100,0,34.0524,-118.4248
28101,1,34.0907,-118.3363
28102,0,33.9874,-118.2652
28103,1,34.058,-118.2759
28104,1,34.1149,-118.2458
28105,0,34.0001,-118.3181
28106,1,34.1892,-118.4837
28107,0,34.1265,-118.4317
28108,0,34.279,-118.4501
28109,0,34.1658,-118.3745
28110,1,34.1391,-118.3621
28111,0,34.0467,-118.2485
28112,1,33.7811,-118.2428
28113,1,34.0564,-118.3131
28114,0,33.9884,-118.3024
28115,1,33.9292,-118.2652
28116,0,34.0219,-118.2571
28117,0,34.077,-118.2104
28118,0,33.9927,-118.423
28119,1,34.001,-118.2441
28120,1,34.1155,-118.1843
28121,0,34.0084,-118.2521
28122,0,33.9958,-118.28
28123,0,34.1724,-118.5393
28124,0,33.7361,-118.3034
28125,1,33.9437,-118.375
28126,0,34.0145,-118.2937
28127,1,34.2547,-118.4071
28128,0,34.0636,-118.2979
28129,1,34.0387,-118.2488
28130,0,34.0212,-118.2805
28131,1,34.0019,-118.3236
28132,1,33.985,-118.3002
28133,1,33.9613,-118.2871
28134,1,34.1202,-118.1837
28135,1,33.9565,-118.2904
28136,1,34.021,-118.3059
28137,0,34.0363,-118.2677
28138,1,33.9987,-118.3002
28139,1,34.2069,-118.363
28140,1,33.9892,-118.2827
28141,1,33.9483,-118.2717
28142,0,33.9335,-118.239
28143,0,33.7324,-118.2924
28144,1,34.0588,-118.3692
28145,1,34.2198,-118.4553
28146,1,34.2615,-118.3027
28147,1,34.0344,-118.3201
28148,0,34.0085,-118.3351
28149,0,34.0829,-118.2733
28150,1,34.0909,-118.2917
28151,1,34.0545,-118.3074
28152,0,33.9746,-118.3003
28153,1,34.1685,-118.6058
28154,0,33.9814,-118.2813
28155,1,34.0276,-118.3351
28156,0,34.0473,-118.2916
28157,1,34.0416,-118.2896
28158,1,33.9833,-118.287
28159,1,33.9637,-118.2739
28160,1,34.1921,-118.4662
28161,1,33.9933,-118.2871
28162,0,34.0255,-118.3548
28163,0,34.181,-118.4487
28164,1,34.0145,-118.2937
28165,0,34.0423,-118.2452
28166,0,34.2178,-118.373
28167,1,34.1505,-118.44
28168,1,34.0448,-118.2474
28169,1,34.1085,-118.2011
28170,0,34.1016,-118.3387
28171,0,34.2576,-118.5067
28172,1,34.0418,-118.3134
28173,0,33.7932,-118.2517
28174,1,34.2034,-118.3703
28175,0,34.1045,-118.2918
28176,0,34.1016,-118.331
28177,1,33.9402,-118.2652
28178,1,33.9551,-118.2804
28179,1,34.2206,-118.5448
28180,0,34.0189,-118.1932
28181,1,33.9337,-118.2555
28182,1,34.0788,-118.1653
28183,0,33.9393,-118.2673
28184,0,33.9402,-118.2739
28185,0,34.0557,-118.2751
28186,0,33.9655,-118.2914
28187,1,34.0073,-118.3108
28188,1,34.1903,-118.48
28189,0,33.989,-118.3308
28190,1,34.0467,-118.2485
28191,1,34.0591,-118.1965
28192,0,34.098,-118.3496
28193,1,34.2646,-118.4721
28194,0,34.1865,-118.6146
28195,1,34.0407,-118.2468
28196,0,34.167,-118.3724
28197,1,34.0435,-118.2471
28198,0,34.0467,-118.2485
28199,0,34.0496,-118.4134
28200,1,34.2655,-118.4673
28201,0,34.0523,-118.2699
28202,0,34.0327,-118.2683
28203,1,33.9638,-118.2629
28204,0,34.0605,-118.3447
28205,1,34.2626,-118.6135
28206,1,34.0578,-118.2941
28207,1,34.0495,-118.2494
28208,1,34.1036,-118.2896
28209,1,34.2247,-118.3939
28210,0,34.0499,-118.3242
28211,1,34.0202,-118.2505
28212,1,34.0998,-118.3267
28213,1,34.0311,-118.3417
28214,0,34.2668,-118.5034
28215,0,34.0565,-118.2768
28216,0,34.0944,-118.3495
28217,0,34.0174,-118.3132
28218,0,34.2648,-118.4385
28219,1,34.2355,-118.5536
28220,0,34.3102,-118.4338
28221,0,34.1757,-118.4846
28222,0,34.0536,-118.4655
28223,1,34.3086,-118.4317
28224,0,33.9455,-118.2869
28225,0,34.1016,-118.3252
28226,1,34.0596,-118.2749
28227,1,34.035,-118.2153
28228,0,34.0442,-118.2439
28229,1,33.9643,-118.2856
28230,1,34.045,-118.2818
28231,1,34.001,-118.2478
28232,0,33.8315,-118.3016
28233,0,34.1831,-118.4312
28234,0,34.0029,-118.274
28235,1,34.0802,-118.1848
28236,0,33.9905,-118.4683
28237,0,33.9827,-118.3352
28238,1,34.2177,-118.4131
28239,1,34.0521,-118.2044
28240,0,34.0421,-118.2469
28241,0,34.3077,-118.4572
28242,0,34.0685,-118.201
28243,0,34.0836,-118.3522
28244,0,33.9331,-118.2511
28245,1,34.2085,-118.4662
28246,1,33.931,-118.2916
28247,1,34.0278,-118.201
28248,1,33.9513,-118.3177
28249,1,33.9897,-118.2871
28250,1,34.0038,-118.2827
28251,0,33.9301,-118.2664
28252,1,34.1951,-118.4275
28253,1,34.2183,-118.4144
28254,1,33.9249,-118.2848
28255,1,33.9858,-118.2915
28256,0,34.2012,-118.4225
28257,1,34.0858,-118.2917
28258,1,34.2299,-118.5536
28259,0,33.9303,-118.2532
28260,1,34.0256,-118.3089
28261,1,34.0848,-118.3091
28262,0,33.7796,-118.2702
28263,1,34.0039,-118.2665
28264,0,33.8648,-118.2931
28265,1,34.2737,-118.4117
28266,1,34.0763,-118.3023
28267,1,33.7945,-118.2437
28268,1,33.9819,-118.3133
28269,0,34.0146,-118.3089
28270,0,34.2881,-118.5479
28271,1,34.1794,-118.4008
28272,1,34.069,-118.3066
28273,0,33.9484,-118.2586
28274,0,34.2175,-118.5492
28275,0,34.3219,-118.4078
28276,1,33.931,-118.287
28277,0,33.9602,-118.2651
28278,1,33.9677,-118.423
28279,0,34.0341,-118.2507
28280,0,34.1092,-118.2714
28281,0,34.0992,-118.3414
28282,1,34.0138,-118.259
28283,0,34.2726,-118.4222
28284,0,34.0389,-118.208
28285,0,34.2747,-118.4696
28286,1,34.0641,-118.248
28287,1,34.0577,-118.3042
28288,0,34.0371,-118.2039
28289,1,34.0832,-118.2572
28290,0,34.0067,-118.2609
28291,1,34.1649,-118.4574
28292,0,33.8202,-118.2995
28293,0,34.0691,-118.2967
28294,1,34.1836,-118.4355
28295,0,34.0328,-118.323
28296,1,34.0128,-118.3333
28297,1,33.9647,-118.2608
28298,0,34.0502,-118.2487
28299,1,34.03,-118.3658
28300,1,34.1849,-118.3746
28301,1,34.0437,-118.2748
28302,1,34.234,-118.5536
28303,1,34.0146,-118.3089
28304,0,34.1577,-118.368
28305,1,33.9824,-118.2827
28306,1,34.0387,-118.3248
28307,1,34.194,-118.3812
28308,1,33.9432,-118.309
28309,1,34.0636,-118.2992
28310,0,34.2766,-118.4078
28311,1,33.9688,-118.2914
28312,0,34.0155,-118.3354
28313,0,33.9754,-118.2739
28314,0,34.0333,-118.2697
28315,1,34.1649,-118.3746
28316,1,34.2997,-118.4598
28317,1,33.9467,-118.2442
28318,1,33.9654,-118.2739
28319,1,34.2121,-118.3638
28320,1,34.2047,-118.5531
28321,1,33.9915,-118.2827
28322,0,34.0037,-118.2878
28323,1,34.3083,-118.4442
28324,1,34.2794,-118.4097
28325,0,34.0399,-118.3267
28326,1,33.9831,-118.2915
28327,1,34.0967,-118.2852
28328,1,34.2575,-118.5002
28329,0,34.0183,-118.3089
28330,1,34.0503,-118.2765
28331,1,33.7352,-118.2879
28332,1,34.1053,-118.3224
28333,1,34.0462,-118.2585
28334,0,34.0055,-118.2872
28335,0,34.1576,-118.4008
28336,1,33.9679,-118.2783
28337,1,34.0449,-118.2458
28338,0,33.9628,-118.2739
28339,0,33.9784,-118.263
28340,1,33.7772,-118.2557
28341,0,34.098,-118.3416
28342,0,34.0681,-118.2735
28343,1,34.2243,-118.5623
28344,0,33.9892,-118.2915
28345,0,33.9909,-118.3308
28346,1,34.244,-118.5583
28347,1,34.148,-118.4312
28348,0,34.0675,-118.1767
28349,0,33.9997,-118.2827
28350,0,34.0184,-118.365
28351,0,34.1564,-118.4659
28352,1,34.0497,-118.367
28353,1,33.9976,-118.2652
28354,1,34.0126,-118.3403
28355,1,33.9788,-118.2652
28356,0,34.2816,-118.4073
28357,0,34.2083,-118.5754
28358,0,34.203,-118.4291
28359,0,33.9564,-118.3079
28360,1,33.7794,-118.2729
28361,1,34.0568,-118.2891
28362,1,34.0326,-118.3363
28363,0,34.2084,-118.4599
28364,1,34.245,-118.4502
28365,0,34.1045,-118.2918
28366,0,34.201,-118.5885
28367,1,34.0624,-118.2813
28368,1,33.9834,-118.2695
28369,1,34.0346,-118.2572
28370,0,34.2249,-118.4637
28371,1,34.0482,-118.3308
28372,0,33.9383,-118.2652
28373,0,34.0622,-118.3394
28374,1,34.3156,-118.4408
28375,1,34.0248,-118.2392
28376,1,34.1938,-118.5884
28377,1,34.1444,-118.3956
28378,0,34.0598,-118.2954
28379,1,33.9437,-118.3709
28380,0,34.184,-118.5011
28381,0,34.0287,-118.3212
28382,1,34.0761,-118.37
28383,0,34.1005,-118.3093
28384,0,33.9357,-118.2652
28385,0,34.0555,-118.2655
28386,1,34.0037,-118.3089
28387,0,33.9984,-118.2696
28388,0,34.0582,-118.2387
28389,1,34.0037,-118.289
28390,1,33.7306,-118.299
28391,0,34.0423,-118.2452
28392,1,34.0767,-118.2664
28393,1,34.0577,-118.2998
28394,1,34.0998,-118.3456
28395,1,34.0226,-118.2607
28396,1,34.0466,-118.3414
28397,1,34.1722,-118.3778
28398,1,34.0944,-118.3386
28399,1,34.0889,-118.3363
28400,0,34.0685,-118.2624
28401,0,33.9348,-118.2794
28402,1,34.0101,-118.2589
28403,1,34.12,-118.1893
28404,1,33.8419,-118.3093
28405,0,34.0818,-118.2609
28406,1,34.0423,-118.2452
28407,1,34.2265,-118.5296
28408,1,34.0491,-118.301
28409,1,34.0555,-118.2656
28410,0,33.7225,-118.3012
28411,0,34.0062,-118.4289
28412,0,34.0473,-118.2566
28413,0,34.3095,-118.4672
28414,1,33.9915,-118.3089
28415,0,33.9347,-118.2761
28416,0,34.0802,-118.1848
28417,0,33.9921,-118.3108
28418,1,34.0325,-118.3677
28419,1,33.9679,-118.2803
28420,0,33.9958,-118.4815
28421,0,34.1794,-118.4225
28422,1,34.0267,-118.1985
28423,1,34.0797,-118.1913
28424,0,34.2533,-118.5361
28425,1,34.0926,-118.3223
28426,1,34.0819,-118.2601
28427,1,34.1905,-118.6059
28428,0,34.212,-118.4488
28429,1,34.0965,-118.1674
28430,0,34.011,-118.2608
28431,0,34.053,-118.2444
28432,1,34.1078,-118.2024
28433,0,33.9643,-118.2914
28434,1,33.9399,-118.2869
28435,1,33.9343,-118.239
28436,0,33.7943,-118.2587
28437,1,34.2756,-118.4924
28438,0,34.2336,-118.4517
28439,1,34.2753,-118.4095
28440,0,34.0207,-118.2594
28441,0,33.9842,-118.28
28442,0,34.0161,-118.3547
28443,0,34.1938,-118.6044
28444,0,34.0552,-118.2648
28445,0,34.001,-118.2478
28446,0,33.9438,-118.2695
28447,0,34.0387,-118.226
28448,0,33.9721,-118.2608
28449,1,34.0289,-118.2686
28450,0,34.0358,-118.3782
28451,0,34.0445,-118.4452
28452,0,34.1681,-118.3765
28453,0,34.248,-118.2768
28454,1,34.1016,-118.3348
28455,0,34.2283,-118.4699
28456,0,34.0039,-118.2726
28457,1,34.0568,-118.2821
28458,0,34.212,-118.5425
28459,0,34.0343,-118.4478
28460,1,34.1877,-118.4487
28461,1,34.1167,-118.2774
28462,0,34.1974,-118.5928
28463,0,33.9709,-118.3068
28464,1,33.9903,-118.4432
28465,1,33.9367,-118.2871
28466,0,34.1774,-118.5387
28467,0,33.9618,-118.309
28468,1,33.9798,-118.2813
28469,0,33.9943,-118.2565
28470,1,33.9456,-118.2803
28471,1,34.0092,-118.2872
28472,1,34.1903,-118.3932
28473,1,33.9746,-118.2981
28474,1,34.0654,-118.2966
28475,0,33.9602,-118.2651
28476,1,34.2502,-118.4053
28477,0,34.0554,-118.2745
28478,0,34.2573,-118.5273
28479,0,34.0265,-118.3933
28480,0,34.045,-118.264
28481,1,34.1959,-118.3921
28482,1,34.1016,-118.3361
28483,1,34.0047,-118.4587
28484,1,34.0054,-118.2827
28485,1,34.0482,-118.4354
28486,0,34.0763,-118.3114
28487,0,34.0582,-118.2118
28488,0,33.9708,-118.2783
28489,0,33.9611,-118.2871
28490,1,34.0981,-118.3005
28491,1,33.96,-118.2919
28492,0,33.7904,-118.2764
28493,1,34.194,-118.3965
28494,0,34.074,-118.275
28495,0,34.1558,-118.3965
28496,1,34.1939,-118.4487
28497,0,34.2355,-118.5536
28498,1,34.1883,-118.6274
28499,1,33.9609,-118.309
28500,0,34.0072,-118.3023
28501,1,33.9833,-118.2739
28502,0,34.1492,-118.4383
28503,1,33.9998,-118.2565
28504,1,33.9433,-118.2512
28505,1,34.0125,-118.3435
28506,1,34.0891,-118.2145
28507,0,34.2355,-118.4676
28508,1,34.0187,-118.2429
28509,1,34.0057,-118.2728
28510,1,34.0093,-118.2521
28511,0,34.2084,-118.571
28512,1,33.7106,-118.2879
28513,0,34.0591,-118.2412
28514,1,34.0242,-118.2623
28515,1,33.9813,-118.3235
28516,1,34.0355,-118.3003
28517,0,34.183,-118.536
28518,0,34.2541,-118.2898
28519,1,33.9782,-118.2827
28520,0,34.0017,-118.2617
28521,0,33.9348,-118.2739
28522,0,34.0249,-118.2592
28523,0,33.9728,-118.3003
28524,0,33.9164,-118.2827
28525,0,34.2484,-118.5798
28526,0,34.0799,-118.3069
28527,0,34.2619,-118.4296
28528,1,34.0456,-118.4519
28529,1,34.0598,-118.2916
28530,0,33.9348,-118.2739
28531,1,33.9399,-118.2894
28532,0,34.0559,-118.2756
28533,1,34.1105,-118.1971
28534,1,34.0109,-118.2915
28535,0,33.9602,-118.2575
28536,1,34.0062,-118.2609
28537,0,34.0331,-118.4001
28538,1,33.9367,-118.2871
28539,0,34.2003,-118.4002
28540,0,33.9274,-118.2826
28541,0,34.2375,-118.4632
28542,0,34.0962,-118.3295
28543,0,34.0593,-118.4457
28544,0,34.3077,-118.4572
28545,1,34.0785,-118.1661
28546,0,34.0355,-118.3003
28547,0,33.9747,-118.2739
28548,0,34.2108,-118.3542
28549,0,33.9695,-118.3999
28550,0,33.9247,-118.2782
28551,0,34.0017,-118.2915
28552,1,34.0371,-118.2551
28553,0,34.0445,-118.2523
28554,0,33.9511,-118.2695
28555,1,34.0389,-118.208
28556,0,34.0935,-118.2918
28557,0,34.0436,-118.1981
28558,1,34.02,-118.2915
28559,0,34.2394,-118.5084
28560,1,34.073,-118.3236
28561,0,34.2012,-118.3779
28562,1,33.9875,-118.2915
28563,1,34.0636,-118.2966
28564,1,33.9872,-118.2564
28565,0,33.9933,-118.4765
28566,1,33.9917,-118.4779
28567,1,34.0575,-118.2789
28568,1,34.201,-118.571
28569,1,34.1858,-118.3859
28570,1,33.9833,-118.2915
28571,1,33.9838,-118.2827
28572,1,33.9629,-118.2739
28573,0,34.212,-118.5361
28574,1,33.7907,-118.2827
28575,0,34.172,-118.5854
28576,0,34.0273,-118.3002
28577,0,34.2594,-118.4313
28578,1,33.931,-118.287
28579,0,34.0802,-118.3584
28580,1,34.2356,-118.4698
28581,1,34.0598,-118.2842
28582,1,34.0777,-118.2961
28583,0,34.0914,-118.2209
28584,1,34.0037,-118.3089
28585,0,34.0165,-118.3002
28586,0,34.0058,-118.2565
28587,0,34.0111,-118.2827
28588,1,33.9933,-118.2827
28589,1,34.2155,-118.4287
28590,0,33.9746,-118.2914
28591,1,33.9574,-118.2827
28592,1,34.0352,-118.4341
28593,0,33.9939,-118.2478
28594,0,34.0461,-118.2476
28595,1,34.0622,-118.3406
28596,1,34.0256,-118.3138
28597,1,34.0641,-118.248
28598,1,33.9283,-118.2695
28599,1,34.0018,-118.26
28600,0,33.9931,-118.3356
28601,0,34.0228,-118.3373
28602,1,34.0737,-118.2104
28603,1,34.2013,-118.5167
28604,1,33.9455,-118.309
28605,1,34.0268,-118.2618
28606,1,34.0073,-118.2915
28607,1,33.7315,-118.2924
28608,0,33.9914,-118.2915
28609,0,34.2777,-118.4177
28610,0,34.0396,-118.259
28611,0,34.0454,-118.2466
28612,1,34.0471,-118.2474
28613,0,33.7522,-118.3089
28614,1,33.9958,-118.2783
28615,1,34.174,-118.5888
28616,1,34.1892,-118.4749
28617,0,34.0961,-118.2072
28618,1,34.0296,-118.2614
28619,0,34.1761,-118.6167
28620,1,34.0474,-118.2217
28621,1,34.0073,-118.2728
28622,0,34.0468,-118.4473
28623,1,34.2516,-118.442
28624,1,33.9439,-118.2346
28625,1,34.0764,-118.2905
28626,1,34.0509,-118.3063
28627,1,33.7895,-118.3076
28628,1,34.1722,-118.4052
28629,1,34.0074,-118.2872
28630,1,34.0243,-118.2806
28631,1,34.1758,-118.571
28632,1,34.047,-118.2755
28633,0,34.1496,-118.5945
28634,1,34.0399,-118.3248
28635,0,34.015,-118.3536
28636,0,34.2251,-118.5372
28637,0,34.312,-118.4383
28638,0,34.2427,-118.4535
28639,1,34.1016,-118.3252
28640,0,34.0485,-118.4657
28641,0,34.01,-118.2915
28642,0,34.12,-118.1893
28643,1,33.96,-118.3068
28644,1,33.9985,-118.2582
28645,1,34.0037,-118.29
28646,0,34.1437,-118.4739
28647,0,34.1939,-118.4836
28648,1,34.2199,-118.5929
28649,0,34.034,-118.3133
28650,0,34.0888,-118.3753
28651,1,33.986,-118.4724
28652,0,34.0395,-118.2656
28653,0,34.1016,-118.3333
28654,0,33.9599,-118.3788
28655,0,34.0575,-118.2789
28656,1,34.2314,-118.4374
28657,0,34.0109,-118.2915
28658,0,34.0944,-118.3441
28659,0,33.9842,-118.3002
28660,0,33.9764,-118.3207
28661,1,34.2215,-118.4588
28662,0,33.9864,-118.4732
28663,1,33.9727,-118.3309
28664,0,34.1722,-118.3822
28665,1,33.9292,-118.2664
28666,1,33.9691,-118.309
28667,0,33.9979,-118.2871
28668,0,34.0514,-118.2451
28669,0,34.201,-118.6059
28670,0,33.947,-118.2594
28671,1,33.9933,-118.2739
28672,1,34.194,-118.379
28673,0,33.7811,-118.2688
28674,0,34.0486,-118.3385
28675,0,34.2027,-118.3745
28676,0,33.7978,-118.3011
28677,0,34.0446,-118.245
28678,1,33.9969,-118.3034
28679,0,34.1722,-118.3844
28680,1,33.9892,-118.2739
28681,0,33.9679,-118.2739
28682,0,34.0531,-118.2717
28683,0,34.0774,-118.2768
28684,1,34.0836,-118.1791
28685,0,33.9237,-118.2717
28686,1,34.0416,-118.2888
28687,0,33.9307,-118.2586
28688,0,33.9688,-118.2827
28689,1,34.0613,-118.2689
28690,0,33.993,-118.2565
28691,1,33.9939,-118.4706
28692,0,33.9642,-118.2804
28693,1,34.1034,-118.3322
28694,0,34.3214,-118.4087
28695,1,33.9846,-118.2892
28696,1,34.0406,-118.2798
28697,0,34.1017,-118.3093
28698,1,34.037,-118.3668
28699,0,34.0256,-118.3272
28700,1,34.2757,-118.5144
28701,1,34.0808,-118.2655
28702,1,34.0534,-118.3762
28703,1,33.9457,-118.2379
28704,1,33.9389,-118.2348
28705,1,34.0577,-118.2998
28706,0,33.8613,-118.2926
28707,1,34.0276,-118.3405
28708,1,33.7906,-118.2739
28709,1,34.0909,-118.2855
28710,1,34.0085,-118.3304
28711,0,34.0636,-118.2966
28712,0,34.0141,-118.2915
28713,0,34.0909,-118.2775
28714,0,34.133,-118.2015
28715,1,34.049,-118.3021
28716,1,34.2265,-118.4654
28717,0,34.1545,-118.3684
28718,1,33.7324,-118.2879
28719,1,33.977,-118.309
28720,1,34.0058,-118.2565
28721,0,33.9746,-118.309
28722,0,34.2319,-118.4698
28723,0,33.9642,-118.2827
28724,1,33.9728,-118.2916
28725,1,33.9987,-118.2915
28726,1,34.0757,-118.2605
28727,1,33.9539,-118.434
28728,1,34.174,-118.5888
28729,0,34.0173,-118.3291
28730,0,34.0061,-118.3045
28731,0,33.9555,-118.2871
28732,0,34.2197,-118.4693
28733,0,34.1976,-118.4443
28734,1,34.0027,-118.2441
28735,0,34.0487,-118.2588
28736,1,34.1654,-118.5243
28737,1,33.9755,-118.2914
28738,1,34.2354,-118.4459
28739,1,34.0101,-118.278
28740,1,34.2416,-118.4479
28741,1,33.9764,-118.2914
28742,0,33.9367,-118.2871
28743,0,34.0273,-118.3622
28744,0,34.2839,-118.405
28745,1,34.0086,-118.2474
28746,0,33.9942,-118.2608
28747,0,34.0645,-118.2788
28748,0,34.1373,-118.2146
28749,1,33.9423,-118.2916
